  Building Type,Area,Region,Outlet Name,Date,Tabs,No Of Items,No Of Bills,Sale,Discount,Charges,Net Sale,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","-","Khorlim Navtara",2025-04-16,"NON FOOD",49.00,2,3224.33,0.00,0.00,3224.33,161.21,3385.54,0.46,3386.00,
"-","-","-","Khorlim Navtara",2025-04-17,"SWIGGY",435.00,154,47853.00,8694.07,1530.00,39158.93,88.84,40777.77,0.23,40778.00,
"-","-","-","Khorlim Navtara",2025-04-17,"ZOMATO",242.00,77,23608.00,5287.47,770.00,18320.53,48.67,19139.20,-0.20,19139.00,
"-","-","-","Khorlim Navtara",2025-04-17,"NON AC",1046.00,229,71666.10,3101.80,0.00,68564.30,3428.50,71992.80,0.20,71993.00,
"-","-","-","Khorlim Navtara",2025-04-17,"TAKE AWAY",187.00,57,17439.23,1132.01,0.00,16307.22,815.40,17122.62,0.38,17123.00,
"-","-","-","Khorlim Navtara",2025-04-17,"AC",675.00,103,59475.72,5769.20,0.00,53706.52,2685.63,56392.15,-0.15,56392.00,
"-","-","-","Khorlim Navtara",2025-04-18,"SWIGGY",481.00,142,49822.00,7673.02,1410.00,42148.98,70.50,43629.48,-0.48,43629.00,
"-","-","-","Khorlim Navtara",2025-04-18,"NON AC",1256.00,238,88071.23,5261.30,0.00,82809.93,4140.64,86950.57,0.43,86951.00,
"-","-","-","Khorlim Navtara",2025-04-18,"TAKE AWAY",142.00,57,11401.76,789.02,0.00,10612.74,530.64,11143.38,-0.38,11143.00,
"-","-","-","Khorlim Navtara",2025-04-18,"ZOMATO",202.00,63,19472.00,4244.20,630.00,15227.80,45.37,15903.17,-0.17,15903.00,
"-","-","-","Khorlim Navtara",2025-04-18,"AC",692.00,91,57192.14,3027.97,0.00,54164.17,2708.54,56872.71,0.29,56873.00,
"-","-","-","Khorlim Navtara",2025-04-18,"NON FOOD",51.00,1,193.80,0.00,0.00,193.80,9.69,203.49,-0.49,203.00,
"-","-","-","Khorlim Navtara",2025-04-19,"NON AC",1137.00,221,74643.45,4993.57,0.00,69649.88,3482.81,73132.69,0.31,73133.00,
"-","-","-","Khorlim Navtara",2025-04-19,"SWIGGY",395.00,132,41662.00,7999.07,1320.00,33662.93,92.15,35075.08,-0.08,35075.00,
"-","-","-","Khorlim Navtara",2025-04-19,"ZOMATO",248.00,76,24117.00,4816.70,760.00,19300.30,49.80,20110.10,-0.10,20110.00,
"-","-","-","Khorlim Navtara",2025-04-19,"TAKE AWAY",190.00,66,17724.70,3289.87,0.00,14434.83,721.71,15156.54,0.46,15157.00,
"-","-","-","Khorlim Navtara",2025-04-19,"AC",711.00,98,60511.49,4652.01,0.00,55859.48,2793.24,58652.72,0.28,58653.00,
"-","-","-","Khorlim Navtara",2025-04-20,"NON AC",1018.00,187,65868.71,5910.55,0.00,59958.16,2998.12,62956.28,-0.28,62956.00,
"-","-","-","Khorlim Navtara",2025-04-20,"ZOMATO",158.00,41,13816.00,2410.50,410.00,11405.50,28.68,11844.18,-0.18,11844.00,
"-","-","-","Khorlim Navtara",2025-04-20,"TAKE AWAY",151.00,62,10867.25,1219.75,0.00,9647.50,482.42,10129.92,0.08,10130.00,
"-","-","-","Khorlim Navtara",2025-04-20,"SWIGGY",455.00,144,44903.00,8639.34,1440.00,36263.66,135.33,37838.99,0.01,37839.00,
"-","-","-","Khorlim Navtara",2025-04-20,"AC",604.00,75,51290.57,3448.49,0.00,47842.08,2392.31,50234.39,-0.39,50234.00,
"-","-","-","Khorlim Navtara",2025-04-21,"SWIGGY",484.00,164,48969.00,9314.55,1630.00,39654.45,110.24,41394.69,0.31,41395.00,
"-","-","-","Khorlim Navtara",2025-04-21,"NON AC",911.00,201,59804.40,4901.61,0.00,54902.79,2745.43,57648.22,-0.22,57648.00,
"-","-","-","Khorlim Navtara",2025-04-21,"TAKE AWAY",170.00,67,15924.40,658.20,0.00,15266.20,763.34,16029.54,0.46,16030.00,
"-","-","-","Khorlim Navtara",2025-04-21,"ZOMATO",157.00,55,17820.00,3511.70,550.00,14308.30,38.52,14896.82,0.18,14897.00,
"-","-","-","Khorlim Navtara",2025-04-21,"AC",666.00,95,59934.72,5618.41,0.00,54316.31,2716.11,57032.42,-0.42,57032.00,
"-","-","-","Khorlim Navtara",2025-04-22,"TAKE AWAY",167.00,75,17821.94,1997.48,0.00,15824.46,791.30,16615.76,0.24,16616.00,
"-","-","-","Khorlim Navtara",2025-04-22,"ZOMATO",274.00,78,25889.00,5122.00,780.00,20767.00,47.56,21594.56,0.44,21595.00,
"-","-","-","Khorlim Navtara",2025-04-22,"NON AC",1080.00,244,71183.19,4295.93,0.00,66887.26,3344.50,70231.76,0.24,70232.00,
"-","-","-","Khorlim Navtara",2025-04-22,"SWIGGY",527.00,166,55466.00,9695.12,1650.00,45770.88,111.96,47532.84,0.16,47533.00,
"-","-","-","Khorlim Navtara",2025-04-22,"AC",667.00,92,57767.63,3096.35,0.00,54671.28,2733.86,57405.14,-0.14,57405.00,
"-","-","-","Khorlim Navtara",2025-04-23,"TAKE AWAY",124.00,58,10095.91,872.71,0.00,9223.20,461.16,9684.36,-0.36,9684.00,
"-","-","-","Khorlim Navtara",2025-04-23,"NON AC",808.00,178,50671.32,3515.42,0.00,47155.90,2357.80,49513.70,0.30,49514.00,
"-","-","-","Khorlim Navtara",2025-04-23,"ZOMATO",262.00,73,24934.00,4762.30,730.00,20171.70,41.17,20942.87,0.13,20943.00,
"-","-","-","Khorlim Navtara",2025-04-23,"SWIGGY",465.00,144,43404.00,8623.30,1440.00,34780.70,121.07,36341.77,0.23,36342.00,
"-","-","-","Khorlim Navtara",2025-04-23,"AC",496.00,80,43919.85,8030.88,0.00,35888.97,1794.53,37683.50,0.50,37684.00,
"-","-","-","Khorlim Navtara",2025-04-23,"NON FOOD",6.00,1,228.54,0.00,0.00,228.54,11.43,239.97,0.03,240.00,
"-","-","-","Khorlim Navtara",2025-04-24,"ZOMATO",300.00,96,33313.00,6008.50,960.00,27304.50,53.06,28317.56,0.44,28318.00,
"-","-","-","Khorlim Navtara",2025-04-24,"SWIGGY",471.00,169,49249.00,9456.90,1690.00,39792.10,135.85,41617.95,0.05,41618.00,
"-","-","-","Khorlim Navtara",2025-04-24,"TAKE AWAY",195.00,75,16324.13,1066.60,0.00,15257.53,762.91,16020.44,-0.44,16020.00,
"-","-","-","Khorlim Navtara",2025-04-24,"NON AC",984.00,200,69450.39,4634.93,0.00,64815.46,3240.99,68056.45,-0.45,68056.00,
"-","-","-","Khorlim Navtara",2025-04-24,"AC",736.00,101,64824.31,5336.00,0.00,59488.31,2974.65,62462.96,0.04,62463.00,
"-","-","-","Khorlim Navtara",2025-04-25,"SWIGGY",418.00,146,45174.00,9167.02,1450.00,36006.98,104.11,37561.09,-0.09,37561.00,
"-","-","-","Khorlim Navtara",2025-04-25,"ZOMATO",236.00,70,23698.00,4592.60,700.00,19105.40,45.91,19851.31,-0.31,19851.00,
"-","-","-","Khorlim Navtara",2025-04-25,"NON AC",921.00,205,58482.30,3558.97,0.00,54923.33,2746.46,57669.79,0.21,57670.00,
"-","-","-","Khorlim Navtara",2025-04-25,"TAKE AWAY",146.00,57,13781.65,2645.00,0.00,11136.65,556.84,11693.49,-0.49,11693.00,
"-","-","-","Khorlim Navtara",2025-04-25,"AC",697.00,92,59749.20,5964.20,0.00,53785.00,2689.61,56474.61,0.39,56475.00,
"-","-","-","Khorlim Navtara",2025-04-26,"TAKE AWAY",200.00,61,19505.86,7380.80,0.00,12125.06,606.32,12731.38,-0.38,12731.00,
"-","-","-","Khorlim Navtara",2025-04-26,"SWIGGY",518.00,169,55668.00,9128.10,1680.00,46539.90,98.82,48318.72,0.28,48319.00,
"-","-","-","Khorlim Navtara",2025-04-26,"ZOMATO",269.00,85,25011.00,5740.60,850.00,19270.40,51.45,20171.85,0.15,20172.00,
"-","-","-","Khorlim Navtara",2025-04-26,"NON AC",1037.00,216,69454.17,4554.14,0.00,64900.03,3245.30,68145.33,-0.33,68145.00,
"-","-","-","Khorlim Navtara",2025-04-26,"AC",770.00,112,70947.55,5858.57,0.00,65088.98,3254.75,68343.73,0.27,68344.00,
"-","-","-","Khorlim Navtara",2025-04-27,"ZOMATO",319.00,85,28598.00,5731.00,850.00,22867.00,52.12,23769.12,-0.12,23769.00,
"-","-","-","Khorlim Navtara",2025-04-27,"NON AC",1206.00,219,79788.80,4785.07,0.00,75003.73,3750.36,78754.09,-0.09,78754.00,
"-","-","-","Khorlim Navtara",2025-04-27,"SWIGGY",534.00,162,50503.00,9210.13,1610.00,41292.87,114.25,43017.11,-0.11,43017.00,
"-","-","-","Khorlim Navtara",2025-04-27,"TAKE AWAY",198.00,68,14848.65,1482.70,0.00,13365.95,668.29,14034.24,-0.24,14034.00,
"-","-","-","Khorlim Navtara",2025-04-27,"AC",800.00,92,66366.33,1337.00,0.00,65029.33,3251.81,68281.14,-0.14,68281.00,
"-","-","-","Khorlim Navtara",2025-04-28,"SWIGGY",441.00,163,47182.00,9346.26,1630.00,37835.74,119.96,39585.70,0.30,39586.00,
"-","-","-","Khorlim Navtara",2025-04-28,"TAKE AWAY",121.00,46,10124.47,596.95,0.00,9527.52,476.42,10003.94,0.06,10004.00,
"-","-","-","Khorlim Navtara",2025-04-28,"NON AC",1155.00,253,81673.38,4465.84,0.00,77207.54,3860.48,81068.02,-0.02,81068.00,
"-","-","-","Khorlim Navtara",2025-04-28,"ZOMATO",216.00,62,19021.00,4539.40,620.00,14481.60,32.79,15134.39,-0.39,15134.00,
"-","-","-","Khorlim Navtara",2025-04-28,"AC",657.00,91,54667.27,3753.22,0.00,50914.05,2545.99,53460.04,-0.04,53460.00,
"-","-","-","Khorlim Navtara",2025-04-28,"DINE OUT",15.00,1,1553.91,1553.91,0.00,0.00,0.00,0.00,0.00,0.00,
"-","-","-","Khorlim Navtara",2025-04-29,"TAKE AWAY",182.00,72,15487.06,1200.94,0.00,14286.12,714.36,15000.48,-0.48,15000.00,
"-","-","-","Khorlim Navtara",2025-04-29,"SWIGGY",434.00,157,48616.00,9383.75,1570.00,39232.25,96.33,40898.58,0.42,40899.00,
"-","-","-","Khorlim Navtara",2025-04-29,"NON AC",929.00,197,59942.61,4536.21,0.00,55406.40,2770.59,58176.99,0.01,58177.00,
"-","-","-","Khorlim Navtara",2025-04-29,"ZOMATO",274.00,81,26322.00,5995.80,810.00,20326.20,60.45,21196.65,0.35,21197.00,
"-","-","-","Khorlim Navtara",2025-04-29,"AC",546.00,93,49308.47,2603.04,0.00,46705.43,2335.48,49040.91,0.09,49041.00,
"-","-","-","Khorlim Navtara",2025-04-30,"SWIGGY",485.00,162,48747.00,10755.22,1610.00,37991.78,97.21,39698.99,0.01,39699.00,
"-","-","-","Khorlim Navtara",2025-04-30,"TAKE AWAY",158.00,69,14819.60,1487.39,0.00,13332.21,666.65,13998.86,0.14,13999.00,
"-","-","-","Khorlim Navtara",2025-04-30,"NON AC",1079.00,232,72403.98,4601.72,0.00,67802.26,3390.47,71192.73,0.27,71193.00,
"-","-","-","Khorlim Navtara",2025-04-30,"ZOMATO",307.00,88,30164.00,6166.10,880.00,23997.90,56.29,24934.19,-0.19,24934.00,
"-","-","-","Khorlim Navtara",2025-04-30,"AC",634.00,86,53623.74,2481.80,0.00,51141.94,2557.29,53699.23,-0.23,53699.00,
"-","-","-","Siolim Navtara",2025-04-01,"SWIGGY",268.00,79,24158.00,4538.36,780.00,19619.64,67.71,20467.35,-0.35,20467.00,
"-","-","-","Siolim Navtara",2025-04-01,"ZOMATO",295.00,89,27486.00,6415.80,890.00,21070.20,57.98,22018.18,-0.18,22018.00,
"-","-","-","Siolim Navtara",2025-04-01,"NON AC",808.00,170,52205.71,2992.46,0.00,49213.25,2460.85,51674.10,-0.10,51674.00,
"-","-","-","Siolim Navtara",2025-04-01,"TAKE AWAY",63.00,33,6028.64,366.28,0.00,5662.36,283.15,5945.51,0.49,5946.00,
"-","-","-","Siolim Navtara",2025-04-01,"AC",207.00,34,18390.64,1440.00,0.00,16950.64,847.68,17798.32,-0.32,17798.00,
"-","-","-","Siolim Navtara",2025-04-01,"NON FOOD",45.00,1,3042.45,0.00,0.00,3042.45,152.12,3194.57,0.43,3195.00,
"-","-","-","Siolim Navtara",2025-04-02,"ZOMATO",401.00,94,36074.00,7308.80,940.00,28765.20,83.98,29789.18,-0.18,29789.00,
"-","-","-","Siolim Navtara",2025-04-02,"SWIGGY",248.00,82,25726.00,5140.64,820.00,20585.36,52.80,21458.16,-0.16,21458.00,
"-","-","-","Siolim Navtara",2025-04-02,"NON AC",598.00,142,39107.85,2392.97,0.00,36714.88,1836.00,38550.88,0.12,38551.00,
"-","-","-","Siolim Navtara",2025-04-02,"TAKE AWAY",90.00,38,7200.09,798.09,0.00,6402.00,320.12,6722.12,-0.12,6722.00,
"-","-","-","Siolim Navtara",2025-04-02,"AC",183.00,35,16780.69,1896.00,0.00,14884.69,744.31,15629.00,0.00,15629.00,
"-","-","-","Siolim Navtara",2025-04-02,"NON FOOD",3.00,1,114.27,0.00,0.00,114.27,5.71,119.98,0.02,120.00,
"-","-","-","Siolim Navtara",2025-04-03,"SWIGGY",333.00,107,31282.00,5882.63,1070.00,25399.37,96.49,26565.86,0.14,26566.00,
"-","-","-","Siolim Navtara",2025-04-03,"ZOMATO",266.00,69,23189.00,4186.50,690.00,19002.50,53.51,19746.01,-0.01,19746.00,
"-","-","-","Siolim Navtara",2025-04-03,"NON AC",682.00,155,43468.59,3109.47,0.00,40359.12,2018.11,42377.23,-0.23,42377.00,
"-","-","-","Siolim Navtara",2025-04-03,"TAKE AWAY",100.00,53,8295.34,1038.34,0.00,7257.00,362.83,7619.83,0.17,7620.00,
"-","-","-","Siolim Navtara",2025-04-03,"AC",225.00,36,19824.07,1277.00,0.00,18547.07,927.42,19474.49,-0.49,19474.00,
"-","-","-","Siolim Navtara",2025-04-04,"TAKE AWAY",153.00,50,11924.09,613.60,0.00,11310.49,565.58,11876.07,-0.07,11876.00,
"-","-","-","Siolim Navtara",2025-04-04,"SWIGGY",267.00,87,23428.00,4708.13,870.00,18719.87,63.86,19653.73,0.27,19654.00,
"-","-","-","Siolim Navtara",2025-04-04,"NON AC",572.00,144,36945.17,3066.07,0.00,33879.10,1694.14,35573.24,-0.24,35573.00,
"-","-","-","Siolim Navtara",2025-04-04,"ZOMATO",187.00,43,17057.00,1481.00,430.00,15576.00,24.13,16030.13,-0.13,16030.00,
"-","-","-","Siolim Navtara",2025-04-04,"AC",243.00,34,23033.32,1303.00,0.00,21730.32,1086.62,22816.94,0.06,22817.00,
"-","-","-","Siolim Navtara",2025-04-05,"SWIGGY",307.00,99,28535.00,5538.44,990.00,22996.56,93.64,24080.20,-0.20,24080.00,
"-","-","-","Siolim Navtara",2025-04-05,"NON AC",697.00,158,48096.55,4605.87,0.00,43490.68,2174.79,45665.47,-0.47,45665.00,
